                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    102,                 0.8595,                 0.6032,                 1.1928,                 0.9266,                 0.6409,                  1.209,                0.67471,                 0.6804,                0.70259,                0.40889,                 1.4837,                 1.2073,                 2.0208,                 1.5038,                 1.3206,                 2.0177,                 0.0067,                 0.0067,                 0.0067
                    103,                0.85573,                0.60739,                 1.1937,                0.92189,                0.64699,                 1.2082,                0.67351,                0.68448,                0.68331,                0.39462,                 1.4861,                 1.2072,                 2.0245,                 1.5097,                 1.3196,                 2.0244,               0.006667,               0.006667,               0.006667
                    104,                0.85588,                0.60287,                 1.1928,                0.92427,                0.64191,                 1.2087,                0.67557,                0.68254,                0.70227,                0.40995,                 1.4856,                 1.2102,                 2.0242,                 1.5092,                 1.3224,                 2.0229,               0.006634,               0.006634,               0.006634
                    105,                0.85251,                0.60553,                 1.1904,                0.91807,                0.64774,                 1.2067,                0.67568,                0.68559,                0.69904,                  0.409,                 1.4847,                 1.2117,                 2.0245,                 1.5094,                 1.3261,                 2.0243,               0.006601,               0.006601,               0.006601
                    106,                0.85716,                0.60275,                 1.1933,                0.92818,                0.64135,                 1.2122,                0.67411,                0.68664,                0.69792,                0.40808,                 1.4846,                 1.2087,                 2.0257,                 1.5167,                 1.3118,                 2.0291,               0.006568,               0.006568,               0.006568
                    107,                0.85098,                0.59553,                 1.1896,                0.92006,                0.62928,                 1.2082,                0.67444,                0.68284,                0.70068,                0.40993,                  1.482,                 1.2028,                  2.023,                  1.514,                 1.3068,                  2.028,               0.006535,               0.006535,               0.006535
                    108,                0.84552,                0.59987,                 1.1891,                0.91676,                0.63631,                 1.2078,                0.67831,                0.68289,                0.70133,                0.40939,                 1.4815,                 1.2057,                 2.0234,                 1.5141,                 1.3062,                 2.0287,               0.006502,               0.006502,               0.006502
                    109,                0.84422,                0.58923,                 1.1826,                0.90868,                0.62631,                 1.1983,                0.69466,                0.66388,                0.70315,                0.41072,                 1.4832,                 1.2045,                  2.025,                  1.511,                 1.3098,                 2.0274,               0.006469,               0.006469,               0.006469
                    110,                0.84341,                0.59126,                 1.1837,                0.90989,                 0.6269,                 1.2007,                 0.7041,                0.66017,                0.70727,                0.41263,                 1.4848,                 1.2036,                 2.0276,                 1.5133,                 1.3035,                 2.0277,               0.006436,               0.006436,               0.006436
                    111,                0.83873,                0.58963,                  1.182,                0.91006,                0.62359,                 1.2026,                0.70421,                0.66028,                0.70813,                0.41324,                 1.4872,                 1.2065,                  2.031,                 1.5163,                 1.3024,                 2.0305,               0.006403,               0.006403,               0.006403
                    112,                0.83802,                0.58458,                 1.1813,                0.90518,                0.62241,                 1.1974,                0.71333,                 0.6577,                0.70535,                0.40935,                 1.4885,                 1.2099,                 2.0334,                  1.517,                 1.3068,                 2.0319,                0.00637,                0.00637,                0.00637
                    113,                0.83745,                0.58351,                 1.1803,                0.90798,                0.61481,                 1.1989,                0.69036,                0.66664,                0.69735,                0.40403,                 1.4888,                 1.2135,                 2.0332,                 1.5163,                 1.3071,                 2.0311,               0.006337,               0.006337,               0.006337
                    114,                0.83431,                 0.5803,                 1.1792,                0.89895,                0.61734,                 1.1964,                0.71123,                0.65726,                0.70561,                0.41023,                 1.4902,                 1.2187,                  2.036,                 1.5177,                 1.3075,                 2.0322,               0.006304,               0.006304,               0.006304
                    115,                0.83539,                0.58433,                 1.1802,                0.90216,                0.62149,                 1.1964,                0.70862,                 0.6558,                0.70102,                0.40623,                   1.49,                 1.2213,                 2.0364,                  1.519,                 1.3104,                 2.0341,               0.006271,               0.006271,               0.006271
                    116,                0.83115,                0.58357,                 1.1775,                0.90193,                0.61745,                 1.1937,                0.71497,                0.65329,                 0.7041,                0.40788,                 1.4926,                  1.223,                 2.0397,                 1.5232,                 1.3112,                 2.0364,               0.006238,               0.006238,               0.006238
                    117,                0.83208,                0.58107,                 1.1761,                0.89931,                0.61385,                 1.1913,                0.69204,                0.66649,                0.70485,                0.40851,                 1.4971,                 1.2236,                 2.0456,                 1.5257,                 1.3149,                 2.0408,               0.006205,               0.006205,               0.006205
                    118,                0.82267,                0.57913,                 1.1736,                0.88952,                0.61212,                 1.1878,                0.69262,                0.66367,                0.70124,                0.40429,                 1.4992,                 1.2237,                  2.049,                 1.5265,                 1.3183,                 2.0422,               0.006172,               0.006172,               0.006172
                    119,                0.82429,                  0.575,                 1.1737,                0.89192,                 0.6062,                 1.1901,                 0.6866,                0.66608,                0.70534,                0.40651,                 1.4973,                 1.2212,                 2.0487,                 1.5266,                 1.3175,                 2.0448,               0.006139,               0.006139,               0.006139
                    120,                0.82506,                0.57729,                 1.1719,                0.89121,                 0.6119,                 1.1894,                 0.6947,                0.66515,                0.70389,                0.40646,                 1.4968,                 1.2238,                 2.0481,                  1.525,                 1.3218,                 2.0439,               0.006106,               0.006106,               0.006106
                    121,                0.81712,                0.56859,                 1.1706,                0.88033,                0.60849,                 1.1885,                0.69675,                0.66236,                0.70466,                0.40648,                 1.4992,                  1.223,                 2.0513,                 1.5261,                 1.3198,                 2.0465,               0.006073,               0.006073,               0.006073
                    122,                0.82311,                0.57712,                 1.1728,                0.89021,                0.60852,                 1.1905,                0.69736,                0.66594,                0.70042,                0.40357,                 1.5017,                 1.2239,                 2.0543,                 1.5282,                 1.3209,                  2.049,                0.00604,                0.00604,                0.00604
                    123,                0.81886,                0.56629,                 1.1657,                0.88293,                0.59751,                 1.1811,                0.69576,                0.66076,                0.69927,                 0.4034,                 1.5046,                  1.224,                 2.0596,                  1.531,                 1.3251,                 2.0534,               0.006007,               0.006007,               0.006007
                    124,                 0.8172,                0.56839,                  1.168,                0.88204,                0.60149,                 1.1841,                0.70091,                0.66313,                0.69971,                0.40253,                  1.505,                 1.2239,                 2.0608,                 1.5315,                  1.324,                 2.0549,               0.005974,               0.005974,               0.005974
                    125,                0.81757,                0.56701,                 1.1662,                0.88081,                0.60253,                 1.1834,                0.70418,                 0.6547,                0.69996,                0.40206,                 1.5064,                 1.2274,                 2.0633,                 1.5309,                 1.3369,                 2.0579,               0.005941,               0.005941,               0.005941
                    126,                0.81248,                0.56096,                  1.163,                0.87738,                0.59448,                  1.181,                0.71039,                0.64772,                0.70774,                0.40752,                 1.5058,                 1.2266,                 2.0634,                 1.5347,                 1.3355,                   2.06,               0.005908,               0.005908,               0.005908
                    127,                0.81458,                0.56419,                 1.1651,                0.87874,                 0.5967,                 1.1816,                0.69561,                0.65868,                0.69957,                0.40041,                 1.5061,                 1.2242,                 2.0647,                  1.533,                 1.3438,                 2.0595,               0.005875,               0.005875,               0.005875
                    128,                0.80992,                0.55913,                 1.1616,                0.87321,                0.59361,                  1.177,                0.70996,                0.65098,                0.70346,                0.40374,                 1.5087,                 1.2243,                 2.0684,                 1.5353,                 1.3355,                 2.0631,               0.005842,               0.005842,               0.005842
                    129,                0.80928,                0.55876,                 1.1614,                0.87488,                 0.5907,                 1.1778,                0.70638,                0.65465,                0.70102,                0.40228,                  1.509,                 1.2294,                 2.0716,                 1.5364,                 1.3307,                 2.0675,               0.005809,               0.005809,               0.005809
                    130,                0.80551,                0.55361,                 1.1573,                0.87027,                0.58622,                 1.1744,                0.70504,                0.64914,                0.70089,                0.40163,                 1.5088,                 1.2316,                 2.0723,                 1.5363,                 1.3343,                 2.0655,               0.005776,               0.005776,               0.005776
                    131,                0.80371,                0.55379,                  1.159,                0.87045,                0.58282,                 1.1749,                0.70372,                0.65287,                0.69963,                0.40033,                 1.5098,                 1.2339,                 2.0743,                 1.5376,                 1.3425,                 2.0681,               0.005743,               0.005743,               0.005743
                    132,                0.80967,                0.56021,                 1.1611,                0.87244,                0.59307,                 1.1758,                0.70734,                 0.6503,                 0.7033,                0.40191,                 1.5107,                 1.2426,                 2.0758,                   1.54,                 1.3443,                  2.069,                0.00571,                0.00571,                0.00571
                    133,                0.79959,                0.55192,                 1.1567,                0.86465,                0.58737,                 1.1726,                0.70651,                0.65513,                0.70498,                0.40325,                 1.5107,                 1.2447,                 2.0771,                 1.5407,                 1.3476,                 2.0701,               0.005677,               0.005677,               0.005677
                    134,                0.80006,                0.54785,                  1.154,                0.86609,                0.59505,                  1.172,                0.70439,                0.65399,                0.70062,                0.40063,                 1.5109,                 1.2502,                  2.079,                 1.5413,                 1.3557,                 2.0705,               0.005644,               0.005644,               0.005644
                    135,                0.79117,                0.55234,                 1.1541,                0.85795,                0.59453,                 1.1719,                0.71633,                0.65117,                0.70845,                0.40655,                 1.5115,                 1.2569,                 2.0796,                 1.5399,                 1.3612,                 2.0707,               0.005611,               0.005611,               0.005611
                    136,                 0.7997,                0.54657,                 1.1571,                0.86611,                0.59038,                 1.1746,                  0.717,                0.64801,                0.70093,                0.40261,                 1.5118,                 1.2613,                 2.0791,                 1.5402,                 1.3608,                   2.07,               0.005578,               0.005578,               0.005578
